"","question_id","poll_id","statename","pollster","fte_grade","sample_size","population","mid_date","biden","trump","pollster_id","display_name","population_full","methodology","election_date","state","days.until"
"2369",135546,72258,"New York","SurveyMonkey","C",10220,"rv","10/14/20",63,34,1193,"SurveyMonkey","rv","Online","11/3/20","NY",20
"2370",134688,71842,"New York","SurveyMonkey","C",9721,"lv","10/9/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",25
"2371",134997,71994,"New York","SurveyMonkey","C",9773,"lv","10/11/20",64,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",23
"2372",134306,71698,"New York","SurveyMonkey","C",9873,"rv","10/7/20",65,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",27
"2373",131215,70412,"New York","SurveyMonkey","C",10280,"lv","7/16/20",63.32,34.380001,1193,"SurveyMonkey","lv","Online","11/3/20","NY",110
"2374",135801,72361,"New York","SurveyMonkey","C",5531,"lv","10/22/20",62,35,1193,"SurveyMonkey","lv","Online","11/3/20","NY",12
"2375",135749,72361,"New York","SurveyMonkey","C",5531,"rv","10/22/20",62,34,1193,"SurveyMonkey","rv","Online","11/3/20","NY",12
"2376",136685,72826,"New York","SurveyMonkey","C",6548,"lv","10/26/20",63,35,1193,"SurveyMonkey","lv","Online","11/3/20","NY",8
"2377",131057,70311,"New York","SurveyMonkey","C",10007,"rv","9/15/20",63.66,32.869999,1193,"SurveyMonkey","rv","Online","11/3/20","NY",49
"2378",130630,70115,"New York","Siena College","A",504,"lv","9/28/20",61,29,438,"Siena College","lv","Live Phone","11/3/20","NY",36
"2379",133921,71483,"New York","SurveyMonkey","C",9962,"lv","10/5/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",29
"2380",134823,71909,"New York","SurveyMonkey","C",9750,"lv","10/10/20",64,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",24
"2381",136633,72826,"New York","SurveyMonkey","C",6548,"rv","10/26/20",62,34,1193,"SurveyMonkey","rv","Online","11/3/20","NY",8
"2382",134081,71585,"New York","SurveyMonkey","C",9973,"rv","10/6/20",65,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",28
"2383",131266,70412,"New York","SurveyMonkey","C",10280,"rv","7/16/20",63.27,33.470001,1193,"SurveyMonkey","rv","Online","11/3/20","NY",110
"2384",135645,72305,"New York","Swayable","C",495,"lv","10/24/20",65.400002,32.799999,1522,"Swayable","lv","Online","11/3/20","NY",10
"2385",131113,70362,"New York","SurveyMonkey","C",9969,"lv","8/16/20",63.540001,34.130001,1193,"SurveyMonkey","lv","Online","11/3/20","NY",79
"2386",135914,72440,"New York","SurveyMonkey","C",5769,"rv","10/23/20",62,34,1193,"SurveyMonkey","rv","Online","11/3/20","NY",11
"2387",134505,71781,"New York","SurveyMonkey","C",9813,"rv","10/8/20",65,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",26
"2388",135179,72104,"New York","SurveyMonkey","C",9937,"rv","10/13/20",63,33,1193,"SurveyMonkey","rv","Online","11/3/20","NY",21
"2389",134636,71842,"New York","SurveyMonkey","C",9721,"rv","10/9/20",64,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",25
"2390",131317,70463,"New York","SurveyMonkey","C",4555,"lv","6/19/20",64.650002,33.07,1193,"SurveyMonkey","lv","Online","11/3/20","NY",137
"2391",136163,72541,"New York","SurveyMonkey","C",5934,"lv","10/24/20",63,35,1193,"SurveyMonkey","lv","Online","11/3/20","NY",10
"2392",133869,71483,"New York","SurveyMonkey","C",9962,"rv","10/5/20",64,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",29
"2393",133738,71398,"New York","SurveyMonkey","C",9958,"lv","10/4/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",30
"2394",134945,71994,"New York","SurveyMonkey","C",9773,"rv","10/11/20",64,33,1193,"SurveyMonkey","rv","Online","11/3/20","NY",23
"2395",133332,71197,"New York","SurveyMonkey","C",9675,"lv","10/1/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",33
"2396",132787,70957,"New York","SurveyMonkey","C",9405,"lv","9/28/20",64,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",36
"2397",132975,71029,"New York","SurveyMonkey","C",9406,"lv","9/29/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",35
"2398",133407,71258,"New York","SurveyMonkey","C",9878,"rv","10/2/20",65,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",32
"2399",136380,72679,"New York","SurveyMonkey","C",5830,"rv","10/26/20",63,34,1193,"SurveyMonkey","rv","Online","11/3/20","NY",8
"2400",133459,71258,"New York","SurveyMonkey","C",9878,"lv","10/2/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",32
"2401",135966,72440,"New York","SurveyMonkey","C",5769,"lv","10/23/20",63,35,1193,"SurveyMonkey","lv","Online","11/3/20","NY",11
"2402",133182,71123,"New York","SurveyMonkey","C",9500,"lv","9/30/20",64,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",34
"2403",133280,71197,"New York","SurveyMonkey","C",9675,"rv","10/1/20",65,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",33
"2404",131006,70311,"New York","SurveyMonkey","C",10007,"lv","9/15/20",64.029999,33.540001,1193,"SurveyMonkey","lv","Online","11/3/20","NY",49
"2405",133130,71123,"New York","SurveyMonkey","C",9500,"rv","9/30/20",64,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",34
"2406",135598,72258,"New York","SurveyMonkey","C",10220,"lv","10/14/20",63,34,1193,"SurveyMonkey","lv","Online","11/3/20","NY",20
"2407",127713,68191,"New York","Public Policy Polling","A-",1029,"v","8/21/20",63,32,383,"Public Policy Polling","v","IVR/Text","11/3/20","NY",74
"2408",135231,72104,"New York","SurveyMonkey","C",9937,"lv","10/13/20",64,34,1193,"SurveyMonkey","lv","Online","11/3/20","NY",21
"2409",136291,72627,"New York","Research Co.","B-",450,"lv","10/31/20",61,33,1478,"Research Co.","lv","Online","11/3/20","NY",3
"2410",131368,70463,"New York","SurveyMonkey","C",4555,"rv","6/19/20",64.580002,32.02,1193,"SurveyMonkey","rv","Online","11/3/20","NY",137
"2411",134358,71698,"New York","SurveyMonkey","C",9873,"lv","10/7/20",65,32,1193,"SurveyMonkey","lv","Online","11/3/20","NY",27
"2412",133524,71316,"New York","SurveyMonkey","C",9914,"rv","10/3/20",65,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",31
"2413",134557,71781,"New York","SurveyMonkey","C",9813,"lv","10/8/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",26
"2414",134771,71909,"New York","SurveyMonkey","C",9750,"rv","10/10/20",64,33,1193,"SurveyMonkey","rv","Online","11/3/20","NY",24
"2415",125000,66940,"New York","Siena College","A",806,"rv","6/24/20",57,32,438,"Siena College","rv","Live Phone/Online","11/3/20","NY",132
"2416",132923,71029,"New York","SurveyMonkey","C",9406,"rv","9/29/20",64,32,1193,"SurveyMonkey","rv","Online","11/3/20","NY",35
"2417",134133,71585,"New York","SurveyMonkey","C",9973,"lv","10/6/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",28
"2418",133576,71316,"New York","SurveyMonkey","C",9914,"lv","10/3/20",65,33,1193,"SurveyMonkey","lv","Online","11/3/20","NY",31
"2419",131164,70362,"New York","SurveyMonkey","C",9969,"rv","8/16/20",63.200001,33.279999,1193,"SurveyMonkey","rv","Online","11/3/20","NY",79
"2420",126975,67834,"North Carolina","Cardinal Point Analytics (CardinalGPS)","B/C",735,"lv","7/23/20",46.799999,48.400002,1593,"Cardinal Point Analytics (CardinalGPS)","lv","IVR/Live Phone","11/3/20","NC",103
"2421",133876,71490,"North Carolina","SurveyMonkey","C",6483,"rv","10/5/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",29
"2422",135643,72303,"North Carolina","Swayable","C",396,"lv","10/24/20",50.200001,47.5,1522,"Swayable","lv","Online","11/3/20","NC",10
"2423",126680,67669,"North Carolina","Marist College","A",882,"rv","7/18/20",51,44,1205,"Marist College","rv","Live Phone","11/3/20","NC",108
"2424",129955,69650,"North Carolina","Harper Polling","B/C",612,"lv","9/18/20",44,45,988,"Harper Polling","lv","Live Phone","11/3/20","NC",46
"2425",132861,70998,"North Carolina","Siena College/The New York Times Upshot","A+",627,"lv","10/11/20",46,42,1424,"Siena College/The New York Times Upshot","lv","Live Phone","11/3/20","NC",23
"2426",133339,71204,"North Carolina","SurveyMonkey","C",5735,"lv","10/1/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",33
"2427",132367,70758,"North Carolina","Morning Consult","B",1993,"lv","10/6/20",50,46,1189,"Morning Consult","lv","Online","11/3/20","NC",28
"2428",125267,67044,"North Carolina","Public Policy Polling","A-",818,"v","7/7/20",50,46,383,"Public Policy Polling","v","IVR/Text","11/3/20","NC",119
"2429",134088,71592,"North Carolina","SurveyMonkey","C",6850,"rv","10/6/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",28
"2430",136387,72686,"North Carolina","SurveyMonkey","C",4867,"rv","10/26/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",8
"2431",133692,71405,"North Carolina","SurveyMonkey","C",6225,"rv","10/4/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",30
"2432",136304,72635,"North Carolina","Frederick Polls","B/C",676,"lv","10/30/20",51,49,165,"Frederick Polls","lv","Text","11/3/20","NC",4
"2433",135393,72183,"North Carolina","Citizen Data","B/C",1000,"lv","10/18/20",50.150002,43.630001,1620,"Citizen Data","lv","IVR/Online","11/3/20","NC",16
"2434",135921,72447,"North Carolina","SurveyMonkey","C",5280,"rv","10/23/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",11
"2435",133792,71441,"North Carolina","ABC News/The Washington Post","A+",706,"rv","10/14/20",48,46,11,"ABC News/The Washington Post","rv","Live Phone","11/3/20","NC",20
"2436",136212,72581,"North Carolina","Data for Progress","B",908,"lv","10/29/20",50,48,1515,"Data for Progress","lv","Online","11/3/20","NC",5
"2437",134643,71849,"North Carolina","SurveyMonkey","C",7530,"rv","10/9/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",25
"2438",136509,72735,"North Carolina","Redfield & Wilton Strategies","B/C",1489,"lv","10/27/20",49,47,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",7
"2439",124932,66905,"North Carolina","Redfield & Wilton Strategies","B/C",902,"lv","6/15/20",46,40,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",141
"2440",133795,71441,"North Carolina","ABC News/The Washington Post","A+",646,"lv","10/14/20",50,48,11,"ABC News/The Washington Post","lv","Live Phone","11/3/20","NC",20
"2441",132435,70786,"North Carolina","Ipsos","B-",660,"lv","10/10/20",48,48,744,"Ipsos","lv","Online","11/3/20","NC",24
"2442",136053,72497,"North Carolina","Opinion Savvy/InsiderAdvantage","B",450,"lv","10/30/20",43.599998,48,235,"InsiderAdvantage","lv","IVR/Live Phone","11/3/20","NC",4
"2443",135756,72368,"North Carolina","SurveyMonkey","C",5356,"rv","10/22/20",52,46,1193,"SurveyMonkey","rv","Online","11/3/20","NC",12
"2444",136500,72729,"North Carolina","Change Research","B-",473,"lv","10/30/20",49,47,1365,"Change Research","lv","Online/Text","11/3/20","NC",4
"2445",133928,71490,"North Carolina","SurveyMonkey","C",6483,"lv","10/5/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",29
"2446",127905,68284,"North Carolina","Morning Consult","B",1493,"lv","8/11/20",49,46,1189,"Morning Consult","lv","Online","11/3/20","NC",84
"2447",127353,68006,"North Carolina","Emerson College","A-",673,"lv","8/9/20",49.41,50.59,1102,"Emerson College","lv","IVR/Online","11/3/20","NC",86
"2448",136091,72521,"North Carolina","YouGov","B+",1627,"lv","10/13/20",49,45,1356,"CCES / YouGov","lv","Online","11/3/20","NC",21
"2449",135097,72061,"North Carolina","SurveyUSA","A",627,"lv","10/24/20",48,48,460,"SurveyUSA","lv","Online","11/3/20","NC",10
"2450",128157,68464,"North Carolina","Monmouth University","A",401,"lv","8/30/20",48,46,320,"Monmouth University","lv","Live Phone","11/3/20","NC",65
"2451",136118,72548,"North Carolina","SurveyMonkey","C",5274,"rv","10/24/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",10
"2452",130467,70044,"North Carolina","University of Massachusetts Lowell","B+",921,"lv","9/21/20",48,49,1234,"University of Massachusetts Lowell","lv","Online","11/3/20","NC",43
"2453",126755,67691,"North Carolina","Morning Consult","B",1504,"lv","7/21/20",47,47,1189,"Morning Consult","lv","Online","11/3/20","NC",105
"2454",129616,69570,"North Carolina","Emerson College","A-",717,"lv","9/17/20",50.810001,49.189999,1102,"Emerson College","lv","IVR/Online/Text","11/3/20","NC",47
"2455",127305,67985,"North Carolina","Public Policy Polling","A-",934,"v","7/30/20",49,46,383,"Public Policy Polling","v","IVR/Text","11/3/20","NC",96
"2456",132449,70797,"North Carolina","RMG Research","B-",800,"lv","10/9/20",47,45,1554,"RMG Research","lv","Online/Text","11/3/20","NC",25
"2457",135837,72397,"North Carolina","Meeting Street Insights","B/C",600,"lv","10/25/20",48,45,1231,"Meeting Street Insights","lv","Live Phone","11/3/20","NC",9
"2458",135186,72111,"North Carolina","SurveyMonkey","C",8354,"rv","10/13/20",52,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",21
"2459",131013,70318,"North Carolina","SurveyMonkey","C",3475,"lv","9/15/20",52.209999,45.639999,1193,"SurveyMonkey","lv","Online","11/3/20","NC",49
"2460",134313,71705,"North Carolina","SurveyMonkey","C",7119,"rv","10/7/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",27
"2461",126527,67627,"North Carolina","Spry Strategies","B/C",700,"lv","7/14/20",45.52,48.959999,1488,"Spry Strategies","lv","IVR","11/3/20","NC",112
"2462",127443,68051,"North Carolina","Harper Polling","B/C",600,"lv","8/8/20",45,44,988,"Harper Polling","lv","Live Phone","11/3/20","NC",87
"2463",134442,71752,"North Carolina","Data for Progress","B",929,"lv","10/16/20",48,44,1515,"Data for Progress","lv","Online","11/3/20","NC",18
"2464",135090,72057,"North Carolina","Public Policy Polling","A-",937,"v","10/26/20",51,47,383,"Public Policy Polling","v","IVR/Text","11/3/20","NC",8
"2465",127657,68156,"North Carolina","Redfield & Wilton Strategies","B/C",967,"lv","8/16/20",44,46,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",79
"2466",128155,68464,"North Carolina","Monmouth University","A",401,"rv","8/30/20",47,45,320,"Monmouth University","rv","Live Phone","11/3/20","NC",65
"2467",135302,72153,"North Carolina","Gravis Marketing","B",614,"lv","10/26/20",49,46,801,"Gravis Marketing","lv","IVR/Online","11/3/20","NC",8
"2468",129337,69444,"North Carolina","SurveyUSA","A",596,"lv","9/11/20",47,47,460,"SurveyUSA","lv","Online","11/3/20","NC",53
"2469",134365,71705,"North Carolina","SurveyMonkey","C",7119,"lv","10/7/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",27
"2470",126983,67839,"North Carolina","Redfield & Wilton Strategies","B/C",919,"lv","7/20/20",43,42,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",106
"2471",131222,70419,"North Carolina","SurveyMonkey","C",3466,"lv","7/16/20",48.59,49.52,1193,"SurveyMonkey","lv","Online","11/3/20","NC",110
"2472",136059,72501,"North Carolina","AtlasIntel","A",812,"lv","10/30/20",47.5,49.5,1528,"AtlasIntel","lv","Online","11/3/20","NC",4
"2473",132737,70958,"North Carolina","SurveyMonkey","C",4912,"rv","9/28/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",36
"2474",132432,70743,"North Carolina","SurveyUSA","A",669,"lv","10/9/20",50,45,460,"SurveyUSA","lv","Live Phone","11/3/20","NC",25
"2475",135702,72331,"North Carolina","Marist College","A",800,"lv","10/26/20",52,46,1205,"Marist College","lv","Live Phone","11/3/20","NC",8
"2476",127192,67937,"North Carolina","Data for Progress","B",1170,"lv","7/28/20",46,44,1515,"Data for Progress","lv","Online/Text","11/3/20","NC",98
"2477",126453,67586,"North Carolina","Cardinal Point Analytics (CardinalGPS)","B/C",547,"lv","7/14/20",47.700001,48.599998,1593,"Cardinal Point Analytics (CardinalGPS)","lv","IVR/Live Phone","11/3/20","NC",112
"2478",129906,69684,"North Carolina","Change Research","B-",579,"lv","9/19/20",48,46,1365,"Change Research","lv","Online/Text","11/3/20","NC",45
"2479",134564,71788,"North Carolina","SurveyMonkey","C",7271,"lv","10/8/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",26
"2480",135092,72059,"North Carolina","Ipsos","B-",647,"lv","10/24/20",49,48,744,"Ipsos","lv","Online","11/3/20","NC",10
"2481",130664,70133,"North Carolina","Garin-Hart-Yang Research Group","B-",400,"lv","9/25/20",49,47,204,"Hart Research Associates","lv","Live Phone","11/3/20","NC",39
"2482",129468,69502,"North Carolina","Kaiser Family Foundation","",1172,"rv","9/5/20",45,43,800,"Kaiser Family Foundation","rv","Mail","11/3/20","NC",59
"2483",136529,72750,"North Carolina","Redfield & Wilton Strategies","B/C",994,"lv","10/11/20",49,46,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",23
"2484",133745,71405,"North Carolina","SurveyMonkey","C",6225,"lv","10/4/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",30
"2485",129258,69408,"North Carolina","Rasmussen Reports/Pulse Opinion Research","B",1000,"lv","9/7/20",47.939999,48.720001,399,"Rasmussen Reports/Pulse Opinion Research","lv","IVR/Online","11/3/20","NC",57
"2486",136530,72751,"North Carolina","Redfield & Wilton Strategies","B/C",950,"lv","10/9/20",49,42,1562,"Redfield & Wilton Strategies","lv","Live Phone","11/3/20","NC",25
"2487",133794,71441,"North Carolina","ABC News/The Washington Post","A+",706,"rv","10/14/20",50,47,11,"ABC News/The Washington Post","rv","Live Phone","11/3/20","NC",20
"2488",136552,72770,"North Carolina","Swayable","C",690,"lv","10/30/20",52.299999,46.400002,1522,"Swayable","lv","Online","11/3/20","NC",4
"2489",135447,72207,"North Carolina","University of Massachusetts Lowell","B+",911,"lv","10/23/20",48,48,1234,"University of Massachusetts Lowell","lv","Online","11/3/20","NC",11
"2490",130600,70106,"North Carolina","ALG Research","B/C",822,"v","9/25/20",50,47,933,"ALG Research","v","Online","11/3/20","NC",39
"2491",127143,67917,"North Carolina","Zogby Interactive/JZ Analytics","B-",809,"lv","7/22/20",44,40,573,"Zogby Analytics","lv","Online","11/3/20","NC",104
"2492",136692,72833,"North Carolina","SurveyMonkey","C",5363,"lv","10/26/20",50,48,1193,"SurveyMonkey","lv","Online","11/3/20","NC",8
"2493",128018,68339,"North Carolina","Fox News/Beacon Research/Shaw & Co. Research","A",804,"rv","8/30/20",49,45,590,"Fox News","rv","Live Phone","11/3/20","NC",65
"2494",133846,71463,"North Carolina","Ipsos","B-",660,"lv","10/17/20",49,46,744,"Ipsos","lv","Online","11/3/20","NC",17
"2495",136352,72659,"North Carolina","Ipsos","B-",707,"lv","10/29/20",50,48,744,"Ipsos","lv","Online","11/3/20","NC",5
"2496",130412,70010,"North Carolina","Meredith College","B/C",705,"rv","9/20/20",45.700001,45.400002,1327,"Meredith College","rv","Online","11/3/20","NC",44
"2497",134215,71643,"North Carolina","Morning Consult","B",1904,"lv","10/15/20",50,47,1189,"Morning Consult","lv","Online","11/3/20","NC",19
"2498",130352,69992,"North Carolina","YouGov","B+",1213,"lv","9/23/20",48,46,568,"YouGov","lv","Online","11/3/20","NC",41
"2499",135682,72321,"North Carolina","Cardinal Point Analytics (CardinalGPS)","B/C",750,"lv","10/27/20",45.900002,48.049999,1593,"Cardinal Point Analytics (CardinalGPS)","lv","IVR/Live Phone","11/3/20","NC",7
"2500",128402,68576,"North Carolina","Benenson Strategy Group/GS Strategy Group/AARP Research","",1600,"lv","9/2/20",48,48,1609,"Benenson Strategy Group/GS Strategy Group/AARP Research","lv","Live Phone","11/3/20","NC",62
"2501",135101,72059,"North Carolina","Ipsos","B-",647,"lv","10/24/20",49,48,744,"Ipsos","lv","Online","11/3/20","NC",10
"2502",134752,71891,"North Carolina","Trafalgar Group","A-",1098,"lv","10/21/20",46,48.799999,1250,"Trafalgar Group","lv","IVR/Online/Text","11/3/20","NC",13
"2503",134952,72001,"North Carolina","SurveyMonkey","C",7766,"rv","10/11/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",23
"2504",130466,70044,"North Carolina","University of Massachusetts Lowell","B+",921,"lv","9/21/20",47,47,1234,"University of Massachusetts Lowell","lv","Online","11/3/20","NC",43
"2505",136258,72610,"North Carolina","Morning Consult","B",1982,"lv","10/26/20",49.099998,48.400002,1189,"Morning Consult","lv","Online","11/3/20","NC",8
"2506",131324,70470,"North Carolina","SurveyMonkey","C",1498,"lv","6/19/20",49.220001,49.419998,1193,"SurveyMonkey","lv","Online","11/3/20","NC",137
"2507",134140,71592,"North Carolina","SurveyMonkey","C",6850,"lv","10/6/20",52,47,1193,"SurveyMonkey","lv","Online","11/3/20","NC",28
"2508",132261,70707,"North Carolina","Redfield & Wilton Strategies","B/C",938,"lv","10/5/20",49,44,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",29
"2509",133189,71130,"North Carolina","SurveyMonkey","C",5387,"lv","9/30/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",34
"2510",132413,70780,"North Carolina","Monmouth University","A",500,"rv","10/9/20",49,46,320,"Monmouth University","rv","Live Phone","11/3/20","NC",25
"2511",135238,72111,"North Carolina","SurveyMonkey","C",8354,"lv","10/13/20",51,47,1193,"SurveyMonkey","lv","Online","11/3/20","NC",21
"2512",126872,67789,"North Carolina","Public Policy Polling","A-",884,"v","7/23/20",49,46,383,"Public Policy Polling","v","IVR/Text","11/3/20","NC",103
"2513",136594,72796,"North Carolina","Wick","A/B",1000,"lv","10/27/20",47.200001,49.400002,1642,"Wick","lv","IVR/Online/Text","11/3/20","NC",7
"2514",134747,71889,"North Carolina","YouGov","B+",1022,"lv","10/21/20",51,47,568,"YouGov","lv","Online","11/3/20","NC",13
"2515",132028,70614,"North Carolina","East Carolina University","B/C",1232,"lv","10/3/20",50.400002,47.200001,1516,"East Carolina University","lv","IVR/Online","11/3/20","NC",31
"2516",132414,70780,"North Carolina","Monmouth University","A",500,"lv","10/9/20",50,46,320,"Monmouth University","lv","Live Phone","11/3/20","NC",25
"2517",133531,71323,"North Carolina","SurveyMonkey","C",6100,"rv","10/3/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",31
"2518",132415,70780,"North Carolina","Monmouth University","A",500,"lv","10/9/20",49,48,320,"Monmouth University","lv","Live Phone","11/3/20","NC",25
"2519",134695,71849,"North Carolina","SurveyMonkey","C",7530,"lv","10/9/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",25
"2520",129335,69442,"North Carolina","Trafalgar Group","A-",1046,"lv","9/10/20",46.099998,47.799999,1250,"Trafalgar Group","lv","IVR/Online/Text","11/3/20","NC",54
"2521",129508,69525,"North Carolina","Siena College/The New York Times Upshot","A+",653,"lv","9/13/20",45,44,1424,"Siena College/The New York Times Upshot","lv","Live Phone","11/3/20","NC",51
"2522",132847,70990,"North Carolina","Susquehanna Polling & Research Inc.","B+",500,"lv","10/9/20",48,46,461,"Susquehanna Polling & Research Inc.","lv","Live Phone","11/3/20","NC",25
"2523",131064,70318,"North Carolina","SurveyMonkey","C",3475,"rv","9/15/20",53.740002,43.580002,1193,"SurveyMonkey","rv","Online","11/3/20","NC",49
"2524",124777,66855,"North Carolina","Gravis Marketing","B",631,"rv","6/17/20",43,46,801,"Gravis Marketing","rv","IVR/Online","11/3/20","NC",139
"2525",127504,68076,"North Carolina","East Carolina University","B/C",1255,"rv","8/12/20",46.5,46.900002,1516,"East Carolina University","rv","IVR/Online","11/3/20","NC",83
"2526",128288,68523,"North Carolina","Redfield & Wilton Strategies","B/C",951,"lv","9/1/20",43,44,1562,"Redfield & Wilton Strategies","lv","Online","11/3/20","NC",63
"2527",126905,67811,"North Carolina","Change Research","B-",284,"lv","7/25/20",49,46,1365,"Change Research","lv","Online","11/3/20","NC",101
"2528",132125,70657,"North Carolina","Data for Progress","B",1285,"lv","10/2/20",51,44,1515,"Data for Progress","lv","Online/Text","11/3/20","NC",32
"2529",135476,72215,"North Carolina","Siena College/The New York Times Upshot","A+",1034,"lv","10/25/20",48,45,1424,"Siena College/The New York Times Upshot","lv","Live Phone","11/3/20","NC",9
"2530",127302,67984,"North Carolina","Rasmussen Reports/Pulse Opinion Research","B",750,"lv","8/6/20",47.259998,48.360001,393,"Pulse Opinion Research","lv","IVR/Online","11/3/20","NC",89
"2531",134778,71916,"North Carolina","SurveyMonkey","C",7620,"rv","10/10/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",24
"2532",135883,72418,"North Carolina","SSRS","C",901,"lv","10/26/20",51,45,1361,"CNN/SSRS","lv","Live Phone","11/3/20","NC",8
"2533",127696,68178,"North Carolina","Morning Consult","B",1541,"lv","8/18/20",49,46,1189,"Morning Consult","lv","Online","11/3/20","NC",77
"2534",129867,69662,"North Carolina","Ipsos","B-",586,"lv","9/13/20",47,47,744,"Ipsos","lv","Online","11/3/20","NC",51
"2535",124955,66918,"North Carolina","Fox News/Beacon Research/Shaw & Co. Research","A",1012,"rv","6/21/20",47,45,590,"Fox News","rv","Live Phone","11/3/20","NC",135
"2536",125032,66959,"North Carolina","Change Research","B-",468,"lv","6/27/20",51,44,1365,"Change Research","lv","Online","11/3/20","NC",129
"2537",136640,72833,"North Carolina","SurveyMonkey","C",5363,"rv","10/26/20",51,47,1193,"SurveyMonkey","rv","Online","11/3/20","NC",8
"2538",135701,72331,"North Carolina","Marist College","A",1049,"rv","10/26/20",51,46,1205,"Marist College","rv","Live Phone","11/3/20","NC",8
"2539",131120,70369,"North Carolina","SurveyMonkey","C",2914,"lv","8/16/20",48,51,1193,"SurveyMonkey","lv","Online","11/3/20","NC",79
"2540",133466,71265,"North Carolina","SurveyMonkey","C",5989,"lv","10/2/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",32
"2541",136048,72494,"North Carolina","Trafalgar Group","A-",1082,"lv","10/28/20",47,49,1250,"Trafalgar Group","lv","IVR/Online/Text","11/3/20","NC",6
"2542",134512,71788,"North Carolina","SurveyMonkey","C",7271,"rv","10/8/20",53,45,1193,"SurveyMonkey","rv","Online","11/3/20","NC",26
"2543",131273,70419,"North Carolina","SurveyMonkey","C",3466,"rv","7/16/20",49.549999,47.84,1193,"SurveyMonkey","rv","Online","11/3/20","NC",110
"2544",135268,72139,"North Carolina","Harper Polling","B/C",504,"lv","10/23/20",47,46,988,"Harper Polling","lv","Live Phone","11/3/20","NC",11
"2545",133822,71452,"North Carolina","East Carolina University","B/C",1155,"lv","10/16/20",50.599998,47.400002,1516,"East Carolina University","lv","IVR/Online","11/3/20","NC",18
"2546",128311,68536,"North Carolina","Change Research","B-",442,"lv","9/5/20",49,47,1365,"Change Research","lv","Online","11/3/20","NC",59
"2547",127365,68014,"North Carolina","Change Research","B-",491,"lv","8/8/20",47,48,1365,"Change Research","lv","Online","11/3/20","NC",87
"2548",135004,72001,"North Carolina","SurveyMonkey","C",7766,"lv","10/11/20",52,46,1193,"SurveyMonkey","lv","Online","11/3/20","NC",23
"2549",129473,69504,"North Carolina","Suffolk University","B+",500,"lv","9/12/20",46.200001,42.799999,458,"Suffolk University","lv","Live Phone","11/3/20","NC",52
"2550",133032,71070,"North Carolina","Civiqs","B-",1211,"lv","10/12/20",51,46,1447,"Civiqs","lv","Online","11/3/20","NC",22
